124,8780,致茂電
124,8812,致茂電
124,11145,致茂電
124,12441,致茂電
124,13265,致茂電
124,16796,致茂電
124,21163,致茂電
124,23829,致茂電
124,25047,致茂電
124,25075,致茂電
125,8780,億泰興
125,14775,興電子
126,2418,光電

126,8780,聯穎光
126,21227,聯穎光
126,22437,光電

127,1697,科技

127,8780,千加科
127,13972,科技

127,16424,科技

127,19588,科技

128,7415,企業

128,8780,嘉捷科
128,21573,企業

128,22681,企業

129,8780,佑華微
130,1697,科技

130,8780,力致科
130,10715,力致科
130,12691,力致科
130,13972,科技

130,16029,力致科
130,16424,科技

130,19522,力致科
130,19588,科技

130,20472,力致科
131,1697,科技

131,8780,建兆科
131,13972,科技

131,16424,科技

131,19588,科技

132,1697,科技

132,2611,麗臺科
132,8780,麗臺科
132,13972,科技

132,16424,科技

132,19588,科技

133,1697,科技

133,8780,台灣偉
133,13972,科技

133,16424,科技

133,19588,科技

134,1697,科技

134,8780,智原科
134,13021,智原科
134,13972,科技

134,16424,科技

134,19588,科技

134,20173,智原科
134,23685,智原科
135,8780,高亮手
136,498,台灣三
136,512,台灣三
136,513,台灣三
136,3931,台灣三
136,4035,台灣三
136,4887,台灣三
136,5002,台灣三
136,5156,台灣三
136,5514,台灣三
136,6842,台灣三
136,8171,台灣三
136,8780,台灣三
136,9081,台灣三
136,9456,台灣三
136,10516,台灣三
136,10599,台灣三
136,11294,台灣三
136,11539,台灣三
136,14160,台灣三
136,14955,台灣三
136,15341,台灣三
136,17285,台灣三
136,17458,台灣三
136,17544,台灣三
136,18521,台灣三
136,18616,台灣三
136,24302,台灣三
136,24888,台灣三
137,1697,科技

137,8780,國格金
137,13972,科技

137,16424,科技

137,19588,科技

138,8780,越新電
139,8780,諾司實
140,0,日商千
140,8780,日商千
141,1697,科技

141,8780,橋牧科
141,13972,科技

141,16424,科技

141,19588,科技

142,2554,你最大
142,8780,你最大
142,18008,行銷

143,7415,企業

143,8780,誠鍚科
143,21573,企業

143,22681,企業

144,4524,華電聯
144,8780,華電聯
145,1697,科技

145,2489,聯測科
145,5243,聯測科
145,8780,聯測科
145,11776,聯測科
145,13972,科技

145,15125,聯測科
145,16424,科技

145,19588,科技

145,22002,聯測科
145,23123,聯測科
145,23315,聯測科
145,25205,聯測科
146,586,大方藝
146,8780,大方藝
147,1697,科技

147,8780,偉瑟科
147,13972,科技

147,16424,科技

147,19588,科技

148,8780,泰詠電
148,12812,泰詠電
149,8780,橙的電
149,17317,橙的電
149,21189,橙的電
150,8780,傳世工
150,18349,工程

151,8780,達振能
152,8635,鼎天國
152,8780,鼎天國
152,8925,鼎天國
153,1697,科技

153,8780,儒毅科
153,13972,科技

153,16424,科技

153,19588,科技

154,1697,科技

154,8763,德鴻科
154,8780,德鴻科
154,13972,科技

154,16424,科技

154,16853,德鴻科
154,19588,科技

154,20188,德鴻科
154,20976,德鴻科
155,1697,科技

155,5650,希華晶
155,8780,希華晶
155,13972,科技

155,16424,科技

155,16779,希華晶
155,19588,科技

156,4374,碁碩實
156,8780,碁碩實
156,13123,碁碩實
157,7415,企業

157,8780,町洋企
157,21573,企業

157,22681,企業

158,1697,科技

158,8780,誼虹科
158,13972,科技

158,16424,科技

158,19588,科技

159,8780,Ruc
160,1697,科技

160,8780,安格科
160,13972,科技

160,16424,科技

160,19588,科技

161,1697,科技

161,8780,恆勁科
161,13972,科技

161,16424,科技

161,19588,科技

162,8780,佳樂電
163,8780,喬智開
163,13544,開發

163,23548,開發

164,1697,科技

164,8780,百勵創
164,13972,科技

164,16424,科技

164,19588,科技

165,1697,科技

165,8780,冠寶科
165,13972,科技

165,16424,科技

165,19588,科技

166,7558,朋億

166,18046,朋億

166,19964,朋億

167,609,明泰科
167,618,明泰科
167,1271,明泰科
167,2708,明泰科
167,8780,明泰科
167,9033,明泰科
167,9160,明泰科
167,10068,明泰科
167,10897,明泰科
167,13655,明泰科
167,18250,明泰科
167,21746,明泰科
167,22046,明泰科
167,22305,明泰科
167,22729,明泰科
167,24149,明泰科
167,24160,明泰科
167,24981,明泰科
168,8780,百聿數
169,5129,雷科

170,1697,科技

170,8780,松翰科
170,13972,科技

170,16424,科技

170,16974,松翰科
170,19588,科技

171,1697,科技

171,3079,台灣惠
171,8780,HP 
171,12533,台灣惠
171,13972,科技

171,16424,科技

171,19588,科技

172,8780,長欣通
173,1697,科技

173,8780,品達威
173,13972,科技

173,16424,科技

173,19588,科技

174,8780,進金生
174,11211,進金生
174,11470,進金生
175,8780,亨新電
176,4028,金居開
176,8780,金居開
176,13544,開發

176,23548,開發

177,8780,台灣松
177,9749,台灣松
177,13479,台灣松
177,22246,台灣松
177,22359,台灣松
177,24064,台灣松
177,24404,台灣松
177,25294,台灣松
177,25572,台灣松
177,25672,台灣松
178,8780,精格電
179,8780,佳信實
180,1697,科技

180,8780,朗曦科
180,13972,科技

180,16424,科技

180,19588,科技

181,13366,旭福

182,1697,科技

182,7372,台灣精
182,7514,台灣精
182,7543,台灣精
182,8780,台灣精
182,11350,台灣精
182,13972,科技

182,14961,台灣精
182,15577,台灣精
182,16241,台灣精
182,16424,科技

182,19588,科技

182,21731,台灣精
182,21798,台灣精
182,21799,台灣精
182,24913,台灣精
183,7415,企業

183,8780,芊和企
183,21573,企業

183,22681,企業

184,1697,科技

184,2974,和暢科
184,8780,和暢科
184,13972,科技

184,16424,科技

184,19588,科技

185,2528,彩富電
185,7611,彩富電
185,8780,彩富電
185,10141,彩富電
186,8780,永騰工
187,11,香港商
187,54,香港商
187,55,香港商
187,971,香港商
187,1661,香港商
187,2306,香港商
187,2847,香港商
187,3103,香港商
187,3224,香港商
187,3293,香港商
187,3466,香港商
187,3816,香港商
187,4250,香港商
187,5469,香港商
187,7036,香港商
187,7653,香港商
187,7679,香港商
187,8150,香港商
187,8780,DAS
187,9795,香港商
187,10062,香港商
187,11759,香港商
187,11760,香港商
187,11941,香港商
187,13453,香港商
187,14208,香港商
187,14209,香港商
187,14350,香港商
187,14351,香港商
187,14578,香港商
187,15371,香港商
187,15376,香港商
187,15768,香港商
187,15811,香港商
187,15944,香港商
187,17295,香港商
187,19927,香港商
187,20532,香港商
187,20901,香港商
187,22277,香港商
187,22367,香港商
187,22415,香港商
187,24412,香港商
187,24502,香港商
187,24510,香港商
187,24569,香港商
187,24736,香港商
187,25058,香港商
187,25302,香港商
187,25420,香港商
188,1697,科技

188,8780,銓鼎科
188,13972,科技

188,16424,科技

188,19588,科技

189,1697,科技

189,8780,褔軒科
189,13972,科技

189,16424,科技

189,19588,科技

190,1456,杭特電
190,2033,杭特電
190,5862,杭特電
190,8780,杭特電
191,8780,瑞毅實
192,1697,科技

192,8780,悅興電
192,13972,科技

192,14775,興電子
192,16424,科技

192,19588,科技

194,1697,科技

194,8780,頂軒科
194,13972,科技

194,16424,科技

194,19588,科技

195,8780,辰煒電
196,8780,聯豪電
197,8780,智成電
197,11579,智成電
198,1697,科技

198,8780,台揚科
198,13972,科技

198,16424,科技

198,19588,科技

198,19764,台揚科
198,20634,台揚科
199,1697,科技

199,8780,亦立科
199,13972,科技

199,16424,科技

199,19588,科技

200,1697,科技

200,8780,連展科
200,13972,科技

200,16424,科技

200,19588,科技

200,20225,連展科
201,8780,渥特人
202,8780,日陞企
203,1697,科技

203,8780,台灣類
203,13972,科技

203,16424,科技

203,19588,科技

204,8780,沛達電
205,1697,科技

205,8780,智威科
205,13972,科技

205,14850,智威科
205,16424,科技

205,19588,科技

206,1697,科技

206,8780,漢軍科
206,13972,科技

206,16424,科技

206,19588,科技

208,1697,科技

208,8780,驊陞科
208,13972,科技

208,16424,科技

208,19588,科技

209,1697,科技

209,8780,凱碩科
209,10382,凱碩科
209,13616,凱碩科
209,13972,科技

209,16424,科技

209,19588,科技

210,129,茂綸

210,24238,茂綸

211,1697,科技

211,3578,瀚銘科
211,8780,瀚銘科
211,13972,科技

211,16424,科技

211,19588,科技

212,8780,普浩國
213,8780,崑仰電
214,7291,Bro
214,8780,日商B
214,11835,the
214,14873,Bro
214,18008,行銷

214,19882,the
215,1697,科技

215,8780,晶呈科
215,13972,科技

215,16424,科技

215,19588,科技

216,1697,科技

216,8780,煒晶科
216,13972,科技

216,16424,科技

216,19588,科技

217,8780,鴻遠電
218,1697,科技

218,8780,竝傑科
218,13972,科技

218,16424,科技

218,19588,科技

219,1697,科技

219,8780,藍科數
219,13972,科技

219,16114,藍科數
219,16424,科技

219,18451,藍科數
219,19205,藍科數
219,19588,科技

219,20597,藍科數
220,8780,易勝資
221,1697,科技

221,8780,賽發科
221,13972,科技

221,16424,科技

221,19588,科技

222,8780,龍生工
222,9164,龍生工
223,8780,鑫匯視
224,8780,啟發電
225,8780,凱喬線
225,11595,凱喬線
226,7415,企業

226,8780,行家通
226,21573,企業

226,22681,企業

227,1697,科技

227,8780,全新光
227,13972,科技

227,14463,全新光
227,16424,科技

227,19124,全新光
227,19588,科技

228,1697,科技

228,8780,大青節
228,13972,科技

228,16424,科技

228,19588,科技

229,7415,企業

229,8780,安費諾
229,21573,企業

229,22681,企業

230,8780,寶興盛
231,8780,德利威
232,3696,南北星
232,8780,南北星
233,8780,市訊資
234,1697,科技

234,4170,健鼎科
234,8780,健鼎科
234,13972,科技

234,16424,科技

234,17616,健鼎科
234,18627,健鼎科
234,19588,科技

234,25348,健鼎科
235,1369,尼克森
235,8780,尼克森
236,1697,科技

236,8780,旺玖科
236,13972,科技

236,16424,科技

236,19588,科技

237,8780,保聖那
238,7415,企業

238,8780,竟丞企
238,21573,企業

238,22681,企業

239,8780,環視科
240,1697,科技

240,7822,群
240,8780,耀群科
240,13972,科技

240,16424,科技

240,19588,科技

241,1697,科技

241,8780,致強科
241,13972,科技

241,16424,科技

241,19588,科技

242,1697,科技

242,2670,和碩聯
242,5654,和碩聯
242,7222,和碩聯
242,7983,和碩聯
242,8341,和碩聯
242,8780,和碩集
242,9015,和碩聯
242,9720,和碩聯
242,10567,和碩聯
242,11444,和碩聯
242,12646,和碩聯
242,12715,和碩聯
242,12733,和碩聯
242,13972,科技

242,14342,和碩聯
242,14652,和碩聯
242,16424,科技

242,17393,和碩聯
242,18120,和碩聯
242,18488,和碩聯
242,18858,和碩聯
242,19588,科技

242,21582,和碩聯
242,21673,和碩聯
242,22479,和碩聯
242,22695,和碩聯
242,24171,和碩聯
242,24600,和碩聯
242,24820,和碩聯
242,24997,和碩聯
242,25310,和碩聯
242,25428,和碩聯
242,25586,和碩聯
242,25591,和碩聯
242,25802,和碩聯
243,8780,晁億雲
243,18008,行銷

244,8780,馬斯特
244,13724,馬斯特
245,8780,里易昇
246,8780,都訊聯
247,8780,源映製
248,8780,數字銀
249,1697,科技

249,8780,永隆科
249,13972,科技

249,16424,科技

249,19588,科技

250,2439,吉鴻電
250,7516,吉鴻電
250,8780,吉鴻電
251,1697,科技

251,8780,聯詠科
251,13972,科技

251,16424,科技

251,19588,科技

251,23596,聯詠科
251,24271,聯詠科
252,1697,科技

252,8780,晶越晶
252,13972,科技

252,16424,科技

252,19588,科技

253,7375,台灣關
253,8780,台灣關
254,1697,科技

254,8780,晶焱科
254,13972,科技

254,16424,科技

254,19588,科技

255,1697,科技

255,2581,啟碁科
255,3760,啟碁科
255,4876,啟碁科
255,4938,啟碁科
255,8780,啟碁科
255,13972,科技

255,14339,啟碁科
255,16424,科技

255,17118,啟碁科
255,18938,啟碁科
255,19105,啟碁科
255,19356,啟碁科
255,19588,科技

256,1697,科技

256,8780,普安科
256,12217,普安科
256,13972,科技

256,15082,普安科
256,16424,科技

256,16955,普安科
256,19588,科技

256,20297,普安科
256,21678,普安科
256,21892,普安科
256,22353,普安科
257,1697,科技

257,8780,Sma
257,11887,All
257,13972,科技

257,16424,科技

257,19588,科技

258,8780,嘉楠通
259,1697,科技

259,8780,研揚科
259,13972,科技

259,16424,科技

259,19588,科技

259,24321,研揚科
260,8780,奇科系
261,637,矽品精
261,681,矽品精
261,1056,矽品精
261,2185,矽品精
261,2970,矽品精
261,3626,矽品精
261,3752,矽品精
261,5036,矽品精
261,5298,矽品精
261,5926,矽品精
261,8026,矽品精
261,8780,矽品精
261,10317,矽品精
261,10527,矽品精
261,12274,矽品精
261,12772,矽品精
261,13047,矽品精
261,13048,矽品精
261,13324,矽品精
261,13822,矽品精
261,15836,矽品精
261,16208,矽品精
261,16372,矽品精
261,16692,矽品精
261,17335,矽品精
261,19891,矽品精
261,20714,矽品精
261,21694,矽品精
261,21726,矽品精
261,23038,矽品精
261,23226,矽品精
261,23279,矽品精
261,23662,矽品精
261,23676,矽品精
261,23860,矽品精
261,24388,矽品精
261,25040,矽品精
261,25588,矽品精
262,1697,科技

262,8780,印億科
262,13972,科技

262,16424,科技

262,19588,科技

263,8780,昱冠資
263,17845,昱冠資
264,4431,Spa
264,4468,ace
264,5213,Spa
264,8097,Spa
264,8780,Ufi
264,12100,ace
264,12158,ace
264,14510,ace
264,21441,ace
264,21901,ace
264,25015,Spa
265,7415,企業

265,8780,芝普企
265,21573,企業

265,22681,企業

266,1697,科技

266,7551,帆宣系
266,8563,帆宣系
266,8780,帆宣系
266,8978,帆宣系
